[AUTO-TUNE] WARNING: ulimit -n (1048576) is lower than target (1718732).
[AUTO-TUNE] Capping +P/+Q to 1048576 (minus buffer) to prevent crash.
[AUTO-TUNE] Detected Available RAM: 26225 MB
[AUTO-TUNE] Target Capacity: 1432277 Connections
[AUTO-TUNE] Final Flags: +P 1043576 +Q 1043576
[AUTO-TUNE] WARNING: ulimit -n (1048576) is lower than target (1718425).
[AUTO-TUNE] Capping +P/+Q to 1048576 (minus buffer) to prevent crash.
[AUTO-TUNE] Detected Available RAM: 26221 MB
[AUTO-TUNE] Target Capacity: 1432021 Connections
[AUTO-TUNE] Final Flags: +P 1043576 +Q 1043576
[AUTO-TUNE] WARNING: ulimit -n (1048576) is lower than target (1683463).
[AUTO-TUNE] Capping +P/+Q to 1048576 (minus buffer) to prevent crash.
[AUTO-TUNE] Detected Available RAM: 25687 MB
[AUTO-TUNE] Target Capacity: 1402886 Connections
[AUTO-TUNE] Final Flags: +P 1043576 +Q 1043576
[AUTO-TUNE] WARNING: ulimit -n (1048576) is lower than target (1693329).
[AUTO-TUNE] Capping +P/+Q to 1048576 (minus buffer) to prevent crash.
[AUTO-TUNE] Detected Available RAM: 25838 MB
[AUTO-TUNE] Target Capacity: 1411108 Connections
[AUTO-TUNE] Final Flags: +P 1043576 +Q 1043576
Chaos Monkey started with interval 1000 ms. Beware!
--- EXTREME SCALE: 100k Offline Verification ---
[1] Restarting Environment (High Limits)...
[2] Filling Storage for 100000 users...
    Flooding messages...
[3] Unleashing Chaos Monkey...
[4] Starting Verification (100000 users)...
Starting VERIFICATION Gen: 100000 users...
All verifiers spawned.
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 77000, Fail: 2121
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 78000, Fail: 2142
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 79000, Fail: 2156
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 80000, Fail: 2172
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verif FAIL: not_empty
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 81000, Fail: 2184
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 82000, Fail: 2198
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 83000, Fail: 2202
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verif FAIL: not_empty
Verif FAIL: not_empty
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 84000, Fail: 2215
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 85000, Fail: 2223
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 86000, Fail: 2240
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 87000, Fail: 2247
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 88000, Fail: 2252
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 89000, Fail: 2261
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 90000, Fail: 2284
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 91000, Fail: 2288
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 92000, Fail: 2295
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 93000, Fail: 2297
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 94000, Fail: 2301
Verified: 95000, Fail: 2301
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 96000, Fail: 2302
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
[AUTO-TUNE] Detected Available RAM: 13251 MB
[AUTO-TUNE] Target Capacity: 723688 Connections
[AUTO-TUNE] Final Flags: +P 868425 +Q 868425
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
Verified: 97000, Fail: 2318
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
FAILURE: User received data on verification: <<"X">>
Verif FAIL: not_empty
[5] Time's up. Checking logs manually implies success if no crash.
Done.
